"HM_GL_IN_OR_RISK_CAT_COUNT_ID","HM_GL_IN_OVERSIGHT_REPORTS_ID","RISK_CATEGORY","RISK_CATEGORY_COUNT"
22957206,2712682,"Alliance Partner/Ven",1
22957207,2712682,"Data",7
22957208,2712682,"Essential Documents",2
22957209,2712682,"Inclusion/Exclusion ",1
22957210,2712682,"Other",3
22957211,2712682,"Site Qualifications",1
22915291,2712683,"Data",2
22915292,2712683,"Essential Documents",2
22915293,2712683,"Investigational Prod",2
22915294,2712683,"Other",1
22915295,2712683,"Safety",1
22915296,2712683,"Site Qualifications",2
22964268,2712686,"Alliance Partner/Ven",1
22964269,2712686,"Data",2
22964270,2712686,"Essential Documents",2
22964271,2712686,"Informed Consent Doc",4
22964272,2712686,"Investigational Prod",2
22964273,2712686,"Site Qualifications",1
22933800,2712687,"Alliance Partner/Ven",3
22933801,2712687,"Data",9
22933802,2712687,"Essential Documents",1
22933803,2712687,"Informed Consent Doc",2
22933804,2712687,"Site Qualifications",2
22964836,2712688,"Site Qualifications",3
22948470,2712689,"Alliance Partner/Ven",2
22948471,2712689,"Data",4
22948472,2712689,"Investigational Prod",1
22948473,2712689,"Other",2
22953820,2712690,"Data",7
22953821,2712690,"Investigational Prod",1
22953822,2712690,"Other",2
22949613,2712769,"Essential Documents",3
22949614,2712769,"Informed Consent Doc",1
22949615,2712769,"Investigational Prod",1
22949616,2712769,"Other",1
22949617,2712769,"Site Qualifications",2
22953829,2713407,"Data",3
22953830,2713407,"Informed Consent Doc",1
22953831,2713407,"Other",2
22953832,2713407,"Primary Objective(s)",1
22919935,2713767,"Data",2
22919936,2713767,"Essential Documents",2
22919937,2713767,"Other",1
22919938,2713767,"Safety",1
22919939,2713767,"Site Qualifications",2
22926382,2713768,"Data",7
22926007,2713769,"Data",2
22926008,2713769,"Essential Documents",1
22926009,2713769,"Investigational Prod",1
22926010,2713769,"Safety",1
22926011,2713769,"Site Qualifications",1
22954533,2712879,"Alliance Partner/Ven",1
22954534,2712879,"Data",2
22954535,2712879,"Essential Documents",2
22954536,2712879,"Informed Consent Doc",1
22954537,2712879,"Investigational Prod",1
22918358,2712880,"Data",4
22918359,2712880,"Essential Documents",1
22918360,2712880,"Informed Consent Doc",1
22918361,2712880,"Investigational Prod",1
22918362,2712880,"Primary Objective(s)",1
22918363,2712880,"Site Qualifications",1
22956749,2713794,"Data",1
22956750,2713794,"Essential Documents",9
22956751,2713794,"Other",2
22956752,2713794,"Site Qualifications",3
22963702,2714000,"Alliance Partner/Ven",1
22963703,2714000,"Safety",1
22926606,2712895,"Alliance Partner/Ven",1
22926607,2712895,"Essential Documents",1
22926608,2712895,"Informed Consent Doc",2
22926609,2712895,"Site Qualifications",3
22916089,2713835,"Data",3
22916090,2713835,"Essential Documents",2
22916091,2713835,"Site Qualifications",4
22917330,2713836,"Data",4
22917331,2713836,"Inclusion/Exclusion ",1
22917332,2713836,"Safety",1
22968488,2712960,"Data",3
22968489,2712960,"Investigational Prod",1
22968490,2712960,"Safety",1
22968491,2712960,"Site Qualifications",2
22923601,2712961,"Informed Consent Doc",1
22923602,2712961,"Site Qualifications",1
22957285,2712962,"Other",1
22957286,2712962,"Safety",1
22957287,2712962,"Site Qualifications",1
22944345,2713840,"Alliance Partner/Ven",1
22944346,2713840,"Essential Documents",3
22944347,2713840,"Informed Consent Doc",1
22944348,2713840,"Site Qualifications",1
22913415,2713841,"Alliance Partner/Ven",3
22913416,2713841,"Data",2
22913417,2713841,"Essential Documents",2
22913418,2713841,"Inclusion/Exclusion ",1
22913419,2713841,"Informed Consent Doc",1
22913420,2713841,"Investigational Prod",2
22913421,2713841,"Safety",1
22913422,2713841,"Site Qualifications",2
22970007,2713842,"Data",1
22970008,2713842,"Essential Documents",1
22970009,2713842,"Informed Consent Doc",1
22934235,2713847,"Data",1
22934236,2713847,"Essential Documents",1
22934237,2713847,"Informed Consent Doc",1
22957076,2713848,"Essential Documents",2
22957077,2713848,"Inclusion/Exclusion ",1
22957078,2713848,"Informed Consent Doc",2
22957079,2713848,"Other",1
22957080,2713848,"Site Qualifications",2
22942965,2713849,"Data",1
22942966,2713849,"Essential Documents",1
22968250,2714055,"Data",6
22968251,2714055,"Essential Documents",2
22968252,2714055,"Other",1
22968253,2714055,"Safety",3
22932650,2712998,"Data",1
22932651,2712998,"Essential Documents",2
22932652,2712998,"Investigational Prod",1
22922320,2713010,"Alliance Partner/Ven",1
22922321,2713010,"Data",3
22922322,2713010,"Essential Documents",1
22922323,2713010,"Site Qualifications",2
22926183,2713013,"Data",9
22926184,2713013,"Essential Documents",4
22926185,2713013,"Inclusion/Exclusion ",1
22926186,2713013,"Investigational Prod",3
22926187,2713013,"Other",5
22926188,2713013,"Safety",5
22926189,2713013,"Site Qualifications",1
22930655,2713014,"Data",1
22930656,2713014,"Essential Documents",7
22930657,2713014,"Site Qualifications",2
22959164,2713015,"Data",5
22959165,2713015,"Essential Documents",6
22959166,2713015,"Informed Consent Doc",2
22959167,2713015,"Investigational Prod",5
22959168,2713015,"Other",3
22959169,2713015,"Safety",2
22959170,2713015,"Site Qualifications",4
22909415,2713032,"Data",2
22909416,2713032,"Essential Documents",4
22909417,2713032,"Informed Consent Doc",2
22969879,2712447,"Inclusion/Exclusion ",1
22969880,2712447,"Informed Consent Doc",2
22969881,2712447,"Other",1
22969882,2712447,"Safety",1
22969883,2712447,"Site Qualifications",2
22956457,2712448,"Data",3
22956458,2712448,"Essential Documents",1
22956459,2712448,"Informed Consent Doc",1
22942890,2712449,"Data",3
22942891,2712449,"Informed Consent Doc",1
22942892,2712449,"Investigational Prod",1
22942893,2712449,"Safety",1
22910373,2712450,"Data",2
22910374,2712450,"Investigational Prod",2
22910375,2712450,"Other",1
22921747,2712452,"Essential Documents",2
22952331,2712483,"Alliance Partner/Ven",1
22952332,2712483,"Data",2
22952333,2712483,"Inclusion/Exclusion ",1
22942417,2712484,"Alliance Partner/Ven",3
22942418,2712484,"Data",2
22942419,2712484,"Essential Documents",6
22942420,2712484,"Inclusion/Exclusion ",2
22942421,2712484,"Informed Consent Doc",2
22942422,2712484,"Investigational Prod",2
22942423,2712484,"Site Qualifications",3
22954363,2712485,"Data",1
22954364,2712485,"Essential Documents",2
22954365,2712485,"Informed Consent Doc",1
22954366,2712485,"Investigational Prod",1
22966021,2712486,"Alliance Partner/Ven",1
22966022,2712486,"Data",1
22966023,2712486,"Essential Documents",1
22966024,2712486,"Informed Consent Doc",1
22966025,2712486,"Other",1
22966026,2712486,"Safety",2
22918147,2712487,"Data",2
22918148,2712487,"Essential Documents",3
22918149,2712487,"Informed Consent Doc",1
22943249,2712489,"Investigational Prod",1
22918091,2712490,"Essential Documents",1
22918092,2712490,"Informed Consent Doc",1
22912596,2712491,"Data",2
22912597,2712491,"Essential Documents",4
22912598,2712491,"Investigational Prod",1
22927071,2712492,"Alliance Partner/Ven",2
22927072,2712492,"Investigational Prod",3
22909553,2712504,"Data",3
22909554,2712504,"Essential Documents",3
22965758,2712506,"Data",1
22965759,2712506,"Essential Documents",6
22965760,2712506,"Investigational Prod",1
22965761,2712506,"Other",1
22965762,2712506,"Safety",1
22965763,2712506,"Site Qualifications",1
22956152,2712507,"Alliance Partner/Ven",1
22956153,2712507,"Data",2
22956154,2712507,"Essential Documents",2
22956155,2712507,"Informed Consent Doc",1
22956156,2712507,"Safety",2
22956157,2712507,"Site Qualifications",1
22950193,2712508,"Data",10
22950194,2712508,"Essential Documents",5
22950195,2712508,"Informed Consent Doc",6
22964379,2712509,"Alliance Partner/Ven",1
22964380,2712509,"Data",2
22964381,2712509,"Essential Documents",2
22964382,2712509,"Informed Consent Doc",2
22964383,2712509,"Investigational Prod",1
22964384,2712509,"Site Qualifications",2
22914300,2712510,"Essential Documents",1
22914301,2712510,"Informed Consent Doc",1
22914302,2712510,"Investigational Prod",1
22916540,2712511,"Essential Documents",1
22916541,2712511,"Informed Consent Doc",1
22969521,2712512,"Data",2
22969522,2712512,"Essential Documents",3
22969523,2712512,"Informed Consent Doc",2
22969524,2712512,"Investigational Prod",1
22969525,2712512,"Other",1
22969526,2712512,"Site Qualifications",4
22921776,2712513,"Investigational Prod",1
22921777,2712513,"Other",1
22921778,2712513,"Safety",2
22955296,2712514,"Data",3
22964875,2712515,"Data",4
22964876,2712515,"Essential Documents",2
22964877,2712515,"Investigational Prod",2
22964878,2712515,"Other",1
22964879,2712515,"Safety",1
22964880,2712515,"Site Qualifications",1
22919728,2713100,"Alliance Partner/Ven",1
22919729,2713100,"Data",1
22919730,2713100,"Site Qualifications",1
22907519,2713126,"Data",2
22907520,2713126,"Essential Documents",2
22907521,2713126,"Informed Consent Doc",1
22907522,2713126,"Investigational Prod",2
22907523,2713126,"Other",1
22907524,2713126,"Site Qualifications",4
22910991,2713139,"Data",1
22910992,2713139,"Essential Documents",2
22910993,2713139,"Inclusion/Exclusion ",1
22910994,2713139,"Informed Consent Doc",2
22910995,2713139,"Investigational Prod",1
22910996,2713139,"Other",1
22910997,2713139,"Site Qualifications",2
22931648,2713140,"Alliance Partner/Ven",1
22931649,2713140,"Data",1
22931650,2713140,"Inclusion/Exclusion ",1
22931651,2713140,"Investigational Prod",1
22931652,2713140,"Safety",1
22958385,2712528,"Data",1
22958386,2712528,"Essential Documents",1
22958387,2712528,"Site Qualifications",2
22935410,2712531,"Data",1
22935411,2712531,"Essential Documents",1
22935412,2712531,"Site Qualifications",2
22955521,2712532,"Data",1
22955522,2712532,"Essential Documents",1
22955523,2712532,"Informed Consent Doc",3
22955524,2712532,"Investigational Prod",2
22955525,2712532,"Safety",1
22955526,2712532,"Site Qualifications",1
22931481,2712533,"Inclusion/Exclusion ",1
22931482,2712533,"Informed Consent Doc",1
22931483,2712533,"Investigational Prod",1
22931484,2712533,"Safety",1
22929802,2712534,"Data",4
22929803,2712534,"Essential Documents",4
22929804,2712534,"Informed Consent Doc",2
22929805,2712534,"Investigational Prod",2
22929806,2712534,"Other",2
22929807,2712534,"Safety",1
22929808,2712534,"Site Qualifications",1
22924617,2712535,"Essential Documents",2
22924618,2712535,"Inclusion/Exclusion ",1
22924619,2712535,"Informed Consent Doc",3
22924620,2712535,"Investigational Prod",3
22941807,2714971,"Essential Documents",1
22941808,2714971,"Informed Consent Doc",1
22909808,2714972,"Alliance Partner/Ven",1
22909809,2714972,"Data",2
22909810,2714972,"Essential Documents",2
22909811,2714972,"Informed Consent Doc",2
22935014,2714974,"Safety",1
22957508,2714975,"Essential Documents",3
22957509,2714975,"Investigational Prod",1
22941802,2715010,"Data",3
22941803,2715010,"Essential Documents",5
22941804,2715010,"Investigational Prod",2
22941805,2715010,"Safety",1
22941806,2715010,"Site Qualifications",5
22948737,2715011,"Informed Consent Doc",1
22948738,2715011,"Safety",1
22948739,2715011,"Site Qualifications",2
22907759,2715012,"Data",6
22907760,2715012,"Essential Documents",4
22909650,2715013,"Data",3
22909651,2715013,"Investigational Prod",1
22951491,2715014,"Data",7
22951492,2715014,"Essential Documents",5
22956143,2715015,"Data",3
22956144,2715015,"Essential Documents",2
22948535,2715016,"Data",1
22948536,2715016,"Essential Documents",1
22948537,2715016,"Investigational Prod",2
22924481,2715018,"Data",4
22924482,2715018,"Essential Documents",4
22939539,2715028,"Essential Documents",1
22939540,2715028,"Investigational Prod",1
22956308,2714821,"Data",1
22956309,2714821,"Safety",1
22951917,2714822,"Data",1
22951918,2714822,"Essential Documents",3
22928181,2714823,"Alliance Partner/Ven",1
22928182,2714823,"Data",4
22928183,2714823,"Essential Documents",3
22928184,2714823,"Informed Consent Doc",1
22928185,2714823,"Investigational Prod",2
22928186,2714823,"Safety",4
22913191,2714824,"Data",1
22913192,2714824,"Essential Documents",1
22913193,2714824,"Investigational Prod",1
22913194,2714824,"Other",1
22913195,2714824,"Safety",1
22911384,2714882,"Alliance Partner/Ven",1
22911385,2714882,"Data",5
22911386,2714882,"Safety",3
22955153,2714883,"Data",1
22955154,2714883,"Inclusion/Exclusion ",2
22955155,2714883,"Informed Consent Doc",1
22955156,2714883,"Investigational Prod",1
22955157,2714883,"Other",1
22918776,2714885,"Data",1
22918777,2714885,"Essential Documents",2
22918778,2714885,"Informed Consent Doc",1
22918779,2714885,"Other",1
22963947,2714886,"Data",2
22963948,2714886,"Essential Documents",1
22963949,2714886,"Safety",3
22963950,2714886,"Site Qualifications",2
22920149,2714887,"Essential Documents",2
22920150,2714887,"Inclusion/Exclusion ",1
22959400,2714888,"Data",2
22959401,2714888,"Essential Documents",1
22959402,2714888,"Inclusion/Exclusion ",1
22959403,2714888,"Investigational Prod",1
22959404,2714888,"Other",1
22933395,2714889,"Data",5
22933396,2714889,"Essential Documents",2
22933397,2714889,"Informed Consent Doc",2
22963094,2714890,"Data",4
22963095,2714890,"Essential Documents",2
22963096,2714890,"Site Qualifications",1
22960678,2714893,"Data",1
22960679,2714893,"Essential Documents",2
22960680,2714893,"Informed Consent Doc",1
22960681,2714893,"Investigational Prod",1
22960682,2714893,"Site Qualifications",1
22919286,2714894,"Essential Documents",1
22919287,2714894,"Informed Consent Doc",2
22919288,2714894,"Safety",1
22919289,2714894,"Site Qualifications",2
22939659,2714895,"Essential Documents",3
22939660,2714895,"Investigational Prod",2
22939661,2714895,"Other",1
22939662,2714895,"Site Qualifications",3
22951903,2714692,"Data",3
22951904,2714692,"Essential Documents",1
22967427,2714930,"Essential Documents",1
22967428,2714930,"Informed Consent Doc",1
22912072,2708267,"Essential Documents",1
22912073,2708267,"Site Qualifications",3
22850228,2705666,"SMF/TMF",8
22941869,2712937,"Data",1
22941870,2712937,"Essential Documents",3
22851205,2703782,"OTHER",0
22851401,2703782,"TOTAL ISSUES",9
22851209,2705665,"OTHER",0
22851405,2705665,"TOTAL ISSUES",3
22851208,2705666,"OTHER",5
22851404,2705666,"TOTAL ISSUES",34
22850029,2703782,"MONITORING",6
22850225,2703782,"SMF/TMF",0
22850033,2705665,"MONITORING",1
22850229,2705665,"SMF/TMF",1
22850032,2705666,"MONITORING",2
22850421,2703782,"INFORMED CONSENT",2
22850425,2705665,"INFORMED CONSENT",0
22850617,2703782,"SDV/CRF VERIFICATION",1
22850621,2705665,"SDV/CRF VERIFICATION",0
22850813,2703782,"SAE REPORTING",0
22850817,2705665,"SAE REPORTING",1
22851009,2703782,"INVESTIGATIONAL PROD",0
22851013,2705665,"INVESTIGATIONAL PROD",0
22850424,2705666,"INFORMED CONSENT",3
22850620,2705666,"SDV/CRF VERIFICATION",12
22850816,2705666,"SAE REPORTING",0
22851012,2705666,"INVESTIGATIONAL PROD",4
22858633,2701273,"SAE REPORTING",1
22858829,2701273,"INVESTIGATIONAL PROD",0
22859025,2701273,"OTHER",3
22859221,2701273,"TOTAL ISSUES",4
22857849,2701273,"MONITORING",0
22858045,2701273,"SMF/TMF",0
22858241,2701273,"INFORMED CONSENT",0
22858437,2701273,"SDV/CRF VERIFICATION",0
22933303,2707715,"Site Qualifications",2
22901837,2700637,"MONITORING",1
22902033,2700637,"SMF/TMF",3
22902229,2700637,"INFORMED CONSENT",1
22902425,2700637,"SDV/CRF VERIFICATION",7
22902621,2700637,"SAE REPORTING",0
22902817,2700637,"INVESTIGATIONAL PROD",3
22903013,2700637,"OTHER",2
22903209,2700637,"TOTAL ISSUES",17
22858646,2703814,"SAE REPORTING",0
22858842,2703814,"INVESTIGATIONAL PROD",0
22859038,2703814,"OTHER",0
22859234,2703814,"TOTAL ISSUES",4
22857862,2703814,"MONITORING",0
22858058,2703814,"SMF/TMF",4
22858254,2703814,"INFORMED CONSENT",0
22858450,2703814,"SDV/CRF VERIFICATION",0
22858650,2704943,"SAE REPORTING",1
22858846,2704943,"INVESTIGATIONAL PROD",0
22859042,2704943,"OTHER",0
22859238,2704943,"TOTAL ISSUES",6
22857866,2704943,"MONITORING",1
22858062,2704943,"SMF/TMF",3
22858258,2704943,"INFORMED CONSENT",0
22858454,2704943,"SDV/CRF VERIFICATION",1
22851206,2704939,"OTHER",1
22851402,2704939,"TOTAL ISSUES",8
22850030,2704939,"MONITORING",2
22850226,2704939,"SMF/TMF",3
22850422,2704939,"INFORMED CONSENT",1
22850618,2704939,"SDV/CRF VERIFICATION",1
22850814,2704939,"SAE REPORTING",0
22851010,2704939,"INVESTIGATIONAL PROD",0
22851203,2703154,"OTHER",0
22851399,2703154,"TOTAL ISSUES",1
22850027,2703154,"MONITORING",0
22850223,2703154,"SMF/TMF",0
22850419,2703154,"INFORMED CONSENT",1
22850615,2703154,"SDV/CRF VERIFICATION",0
22850811,2703154,"SAE REPORTING",0
22851007,2703154,"INVESTIGATIONAL PROD",0
22901833,2703770,"MONITORING",5
22902029,2703770,"SMF/TMF",1
22902225,2703770,"INFORMED CONSENT",0
22902421,2703770,"SDV/CRF VERIFICATION",1
22902617,2703770,"SAE REPORTING",1
22902813,2703770,"INVESTIGATIONAL PROD",0
22903009,2703770,"OTHER",1
22903205,2703770,"TOTAL ISSUES",9
22851207,2703771,"OTHER",0
22851403,2703771,"TOTAL ISSUES",1
