ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x633,,"October,1955",?,Private_sector,,?,,1.067393513028661,26.684837825716524,,"""According to Article 1 of Council Directive 93/42/EEC, ‘medical device’ means any ""instrument, apparatus, appliance, software, material or other article, whether used alone or in combination, including the software intended by its manufacturer to be used specifically for diagnostic and/or therapeutic purposes and necessary for its proper application, intended by the manufacturer to be used for human beings for the purpose of:diagnosis, prevention, monitoring, treatment or alleviation of disease,diagnosis, monitoring, treatment, alleviation of or compensation for an injury or handicap,investigation, replacement or modification of the anatomy or of a physiological process,control of conception,and which does not achieve its principal intended action in or on the human body by pharmacological, immunological or metabolic means, but which may be assisted in its function by such means;"" EU Legal framework Based on the New Approach, rules that relate to safety and performance of medical devices were harmonised in the EU in the 1990s.Similar to hazards, cybersecurity threats and vulnerabilities cannot be eliminated entirely but must be managed and reduced to a reasonable level.The healthcare industry (also called the medical industry or health economy) is an aggregation and integration of sectors within the economic system that provides goods and services to treat patients with curative, preventive, rehabilitative, and palliative care.",Production,Medical devices
PROJ0x4614,VVUK,"May,1991",small-cap,,,?,,2.0254854287450423,202.54854287450425,," The largest market shares in Europe (in order of market share size) belong to Germany, Italy, France, and the United Kingdom. Generally, the Beveridge model yields a low cost per capita compared to other systems.",Production,Medical devices
PROJ0x1786,MQOV,"August,1959",small-cap,?,Oman,?,,0.6611030235591386,,,"The development of transistors in the late 1940s at Bell Laboratories allowed a new generation of computers to be designed with greatly reduced power consumption.. Although it was programmable, it was not general-purpose, being designed to perform only a single task.",Production,Gaming hardware
PROJ0x61cc,,,small-cap,Private_sector,,Thomas Purtle,1257.0,-999.0,,125.6," Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot.The mechanized assembly line was introduced to assemble parts in a repeatable fashion, with individual workers performing specific steps during the process. Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, AbbVie, Unilever, General Dynamics, Boeing, Pfizer, Precision Castparts, and Fiat Chrysler Automobiles.",Mechanical,Wiring tools
PROJ0x1efd,,,?,Private_sector,Qatar,George Hazzard,579.0,-999.0,41074.55399736272,96.65," In the UK, EEF the manufacturers organisation has led calls for the UK economy to be rebalanced to rely less on financial services and has actively promoted the manufacturing agenda.Morality is regarded by some biologists (notably Edward O.On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U.",Food,Fastfood
PROJ0x3356,,,?,Public_sector,,Harold Petro,,-999.0,,176.65,"Navistar International and JAC has a joint venture called Anhui Jianghuai Navistar .Isuzu and Anadolu Group have a 50-50% joint venture called Anadolu Isuzu .Dongfeng Motor has a 50-50% joint venture with Renault named Dongfeng Renault in Wuhan, which was founded in the end of 2013FAW Group and General Motors has a 50-50 joint venture called FAW-GM.",Production,Bike
PROJ0x1666,,,small-cap,?,,?,,2.0451858217440555,,1356.4116719904896," 1905. Because Plato's Form of the Good does not explain events in the physical world, humans have no reason to believe that the Form of the Good exists and the Form of the Good is thereby irrelevant to human ethics.In addition to general overviews, researchers have examined the features and factors affecting particular key aspects of manufacturing development.",Food,Beverage
PROJ0x5ec6,,,small-cap,Private_sector,,?,,?,,89.55,^a  These figures were before the merger of both Fiat Chrysler Automobiles	and Groupe PSA; the latter of which has merged into Stellantis as of January 2021.Ford and Sollers JSC have a 50-50 joint venture called Ford Sollers .,Production,Bike
PROJ0x8906,,,small-cap,?,,?,,-999.0,33.221413188010274,,Morality is regarded by some biologists (notably Edward O.The factory system was first adopted in Britain at the beginning of the Industrial Revolution in the late 18th century and later spread around the world.,Food,Organicfood
PROJ0x24d2,ZLE,"December,1951",large-cap,?,,?,4913.0,9.093247428571658,,178.2,Daimler holds a 10.Navistar International and JAC has a joint venture called Anhui Jianghuai Navistar .,Production,Bike
PROJ0x13f2,NGQR,,?,?,Slovenia,Randy Morin,36634.0,1.3943296260646116,278.8659252129223,81.85," Labor unions and craft guilds have played a historic role in the negotiation of worker rights and wages.The negative costs of manufacturing can also be addressed legally. It is ""what gives truth to the things known and the power to know to the knower"".",Food,Beverage
PROJ0x4a07,,,small-cap,Public_sector,,?,1220.0,-999.0,629.9860293474446,," Another solution is to use a technology called ""body-coupled communication"" that uses the human skin as a wave guide for wireless communication. These services are typically implemented on a clinic-by-clinic basis. Relevant standards include:ASTM F2097 – Standard Guide for Design and Evaluation of Primary Flexible Packaging for Medical ProductsASTM F2475-11 – Standard Guide for Biocompatibility Evaluation of Medical Device Packaging MaterialsEN 868 Packaging materials and systems for medical devices to be sterilized, General requirements and test methodsISO 11607 Packaging for terminally sterilized medical devicesPackage testing is part of a quality management system including verification and validation.",Production,Medical devices
PROJ0x1283,,,small-cap,Private_sector,,?,335.0,1.220603974954312,305.150993738578,60.55,"01% voting stake in Scania.Dongfeng Motor has a 50-50% joint venture with Renault named Dongfeng Renault in Wuhan, which was founded in the end of 2013FAW Group and General Motors has a 50-50 joint venture called FAW-GM.",Production,Bike
PROJ0x7bba,,,?,Private_sector,,Lindsey Reynolds,,?,443.0868802341229,58.55," The term 'device' does not include software functions excluded pursuant to section 520(o). China has implemented a long-term transformation of its healthcare industry, beginning in the 1980s.040.",Production,Medical devices
PROJ0x3f7a,,"October,1986",mid-cap,Public_sector,,?,,-999.0,,114.5," Some industries, such as semiconductor and steel manufacturers, use the term fabrication instead..Manufacturing is the production of goods through the use of labor, machines, tools, and chemical or biological processing or formulation.",Mechanical,Wiring tools
PROJ0xb28,,,small-cap,?,,?,,3.189622269363688,79.74055673409221,,"On the other hand, most manufacturing may involve significant social and environmental costs. 1905.",Food,Organicfood
PROJ0x667f,JTJ,,small-cap,Private_sector,,Mark Malone,17603.0,2.415972733900424,,19.15," In cultures with Manichaean and Abrahamic religious influence, evil is usually perceived as the antagonistic opposite of good. Environment laws and labor protections that are available in developed nations may not be available in the third world.  He then proceeds to explain ""although the good is not being"" it is ""superior to it in rank and power"", it is what ""provides for knowledge and truth"" (508e).",Food,Organicfood
PROJ0x60e5,,,small-cap,Public_sector,,?,,-999.0,,58.05,"Agile manufacturingFabricationFlexible manufacturingJust-in-time manufacturingLean manufacturingManufacturing engineeringMass customizationMass productionNumerical controlPrefabricationRapid manufacturingReconfigurable manufacturing systemHigh performance positioning systemEmerging technologies have provided some new growth in advanced manufacturing employment opportunities in the Manufacturing Belt in the United States. Because Plato's Form of the Good does not explain events in the physical world, humans have no reason to believe that the Form of the Good exists and the Form of the Good is thereby irrelevant to human ethics.",Food,Organicfood
PROJ0x7c07,,,?,Public_sector,,?,1414.0,1.6920053133362443,507.6015940008732,145.8," In the UK, EEF the manufacturers organisation has led calls for the UK economy to be rebalanced to rely less on financial services and has actively promoted the manufacturing agenda. Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century.",Mechanical,Wiring tools
