ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x408e,,"August,1960",?,Public_sector,,?,46606.0,?,352.6767877034318,-1364.1447675724264,"Programming tools are also software in the form of programs or applications that software developers (also known asprogrammers, coders, hackers or software engineers) use to create, debug, maintain (i. When a program is designed, it relies upon the API. IT is typically used within the context of business operations as opposed to personal or entertainment technologies.",Light Vehicles,AI
PROJ0x79d3,,"August,1989",?,?,,?,50845.0,1.0738801696927731,,-3137.141808038054," If software is faulty (buggy), it can delete a person's work, crash the computer and do other unexpected things. As noted in a different section, software is usually created on top of existing software and the application programming interface (API) that the underlying software provides like GTK+, JavaBeans or Swing.",Light Vehicles,AI
PROJ0x8cd8,ZGNC,,large-cap,?,Romania,?,,-999.0,24767.51994607191,6957.0848605989, automobile industry produced over 90% of them.Dongfeng Motor and PSA Group have a 50-50% joint venture called Dongfeng Peugeot-Citroen .,Light Vehicles,Car
PROJ0x792f,,,small-cap,Private_sector,,?,5838.0,27.02215320511793,675.5538301279481,871.95,"61% and EBRD owns 16.ZAP holds a 51% stake in Zhejiang Jonway. FMG, Beijing Automotive Group, China Motor, and Daimler has a joint venture called Fujian Benz.",Light Vehicles,Bike
PROJ0x495,,,?,Public_sector,Austria,?,,?,15021.92642121551,482.4,"PSA and Toyota have a 50-50% joint venture called Toyota Peugeot Citroen Automobile Czech . The process evolved from engineers working on a stationary car, to a conveyor belt system where the car passed through multiple stations of more specialised engineers.",Light Vehicles,Bike
PROJ0x61d0,IRR,"June,1977",?,,,?,50948.0,32.1628844465,,3518.427695343041,76%.Tata Motors also formed a joint venture in India with Fiat and gained access to Fiat's diesel engine technology. These ownerships can be explored under the detail for the individual companies.,Heavy Vehicles,JCP
PROJ0x5ecb,,"October,2013",?,?,Turkey,?,31916.0,?,2088.2292455595903,-3284.2691405464593," Other potentially powerful automotive markets are Iran and Indonesia. For many decades, the United States led the world in total automobile production.",Light Vehicles,Car
PROJ0x2735,LAS,"August,1999",?,Private_sector,,?,,?,729.4931611200406,,"1% stake in Renault Samsung.The General Dynamics Nexus was proposed in the 1960s as a fully reusable successor to the Saturn V rocket, having the capacity of transporting up to 450–910 t (990,000–2,000,000 lb) to orbit.",Heavy Vehicles,Truck
PROJ0x4387,,,large-cap,Private_sector,,?,51117.0,37.858929732241094,7571.785946448216,763.45,"5% stake, and the Shenyang municipal government owns a 9.Porsche Automobil Holding SE has a 50. For many decades, the United States led the world in total automobile production.",Heavy Vehicles,JCP
PROJ0x4408,OBC,,large-cap,?,,?,,27.54276050465969,,54.85,Navistar International and JAC has a joint venture called Anhui Jianghuai Navistar .S. It is one of the world's largest industries by revenue.,Light Vehicles,Bike
PROJ0x595b,,"February,1971",large-cap,Public_sector,,?,,-999.0,6632.480316026375,968.2,"01% voting stake in Scania.Daimler holds a 12% stake in BAIC Group, while BAIC Group holds 5% stake in Daimler. However, more recent reports (2012) confirmed the opposite; namely that the automotive industry was slowing down even in BRIC countries.",Light Vehicles,Bike
PROJ0x5464,,,?,,,Raymond Xiong,30909.0,2.441608947701208,610.4022369253017,800.4,"Enhanced environmentally friendly vehicleLight HaulageTruck classification. In 2006, Japan narrowly passed the U.PSA and Toyota have a 50-50% joint venture called Toyota Peugeot Citroen Automobile Czech .",Light Vehicles,Bike
PROJ0x81fb,YBW,,?,?,Indonesia,?,,16.39443274054765,,312.85,"23% stake and a 19.The UR-900, proposed in 1969, would have had a payload capacity of 240 t (530,000 lb) to low earth orbit.",Light Vehicles,Truck
PROJ0x8fbb,,,?,Private_sector,,Frank Cauffman,,?,,963.8,"8 t (141,000 lb) to low Earth orbit (LEO) in a fully expendable configuration and an estimated 57 t (126,000 lb) in a partially reusable configuration, in which only two of its three boosters are recovered.25% stake in Toyota.1% stake in Renault Samsung.",Heavy Vehicles,JCP
PROJ0xa47,,,?,?,,?,,9.97115395173899,46951.978588215,,"1% stake in Renault Samsung. The process evolved from engineers working on a stationary car, to a conveyor belt system where the car passed through multiple stations of more specialised engineers.BMW and Brilliance have a joint venture called BMW Brilliance .",Light Vehicles,Bike
PROJ0x483b,JAT,,large-cap,?,,Norma Moniz,,-999.0,,400.65,"74% voting stake in Volkswagen Group.The Rus-M was a proposed Russian family of launchers whose development began in 2009.5 t (195,200 lb) on a TLI making it one of the most capable vehicles ever designed.",Heavy Vehicles,JCP
PROJ0x5542,ATG,"May,2012",large-cap,Public_sector,,?,,26.262804002142378,20335.8861128992,-8701.615800021937,"29% stake in Mitsubishi Fuso Truck and Bus Corporation.7% stake in MAN SE (55. In the United States, vehicle sales peaked in 2000, at 17.",Light Vehicles,Bike
PROJ0x8318,,"March,2006",mid-cap,Public_sector,,?,,-999.0,,965.2,All of the above light commercial vehicles are sold through dealer networks.01% voting stake in Scania.,Light Vehicles,Car
PROJ0x1025,,"March,1980",large-cap,Public_sector,,?,71840.0,19.061316259721316,1906.1316259721314,," In 2006, Japan narrowly passed the U.05% stake in Mazda, while Mazda holds 0.",Heavy Vehicles,Truck
PROJ0x679f,,,?,?,,?,31550.0,?,,455.55," However, the automotive industry is still particularly concerned about product recalls, which cause considerable financial consequences.S.",Light Vehicles,Bike
PROJ0x8feb,,,?,,,James Branham,,27.019985702751022,,1690.885918597123,Daimler holds an 89.The automotive industry began in the 1860s with hundreds of manufacturers that pioneered the horseless carriage.,Light Vehicles,Truck
PROJ0x8433,,"October,2009",?,,,?,,30.32926982969541,,3427.066598907517,"com/It is common for automobile manufacturers to hold stakes in other automobile manufacturers.This is the list of the 10 largest publicly-traded car manufacturers by Revenue as of 15 May 2021, according to https://companiesmarketcap.",Light Vehicles,Truck
PROJ0x276e,,,?,Private_sector,,?,,?,11533.166505105692,741.4,"3% stake and a 15.As part of the Soviet crewed lunar project to compete with Apollo/Saturn V, the N1 rocket was secretly designed with a payload capacity of 95 t (209,000 lb).com/It is common for automobile manufacturers to hold stakes in other automobile manufacturers.",Heavy Vehicles,JCP
PROJ0x47de,,"December,1982",?,?,,Mary Balas,,8.524838953766238,2131.2097384415592,577.1," This term, as proposed by Elmer Sperry(1860-1930), first came into use with reference to automobiles in 1898. China joint venture Beijing Automotive Group has a joint venture with Daimler called Beijing Benz, both companies hold a 50-50% stake.",Heavy Vehicles,Truck
PROJ0x59d,,,?,?,,?,,-999.0,5387.461536442197,," in production and held this rank until 2009, when China took the top spot with 13.3% stake and a 15.Toyota holds a 100% stake in Daihatsu.",Light Vehicles,Car
PROJ0x523c,,"August,1973",?,,,Irwin Momphard,,3.8876412196785255,-12659.751326380772,-1659.8505054149136,"Sollers JSC is involved in joint ventures with Ford (Ford Sollers ) and Mazda to produce cars.A 1962 design proposal, Sea Dragon, called for an enormous 150 m (490 ft) tall, sea-launched rocket capable of lifting 550 t (1,210,000 lb) to low Earth orbit.",Heavy Vehicles,Truck
PROJ0x5842,,"February,2008",?,Public_sector,,?,,?,2940.3832044056817,-11326.4316805239," According to a J.3 million units manufactured in 2012, China almost doubled the U.",Heavy Vehicles,Truck
PROJ0x4bde,,,?,Public_sector,,?,,-999.0,27952.562426248016,,"Microcode is a special, relatively obscure type of embedded software which tells the processor itself how to execute machine code, so it is actually a lower level than machine code. One of the sources of controversy is that the aforementioned split between initial ideas and patent does not seem to be honored in practice by patent lawyers—for example the patent for Aspect-Oriented Programming (AOP), which purported to claim rights over any programming tool implementing the idea of AOP, howsoever implemented.",Light Vehicles,AI
PROJ0x6647,JDG,"November,2004",?,?,Jordan,Warren Moten,41752.0,-999.0,1774.1096380957085,1140.737980336846,"Geely Holding Group holds an 8. In 1929, before the Great Depression, the world had 32,028,500 automobiles in use, and the U.",Heavy Vehicles,Truck
PROJ0x71d1,,"September,1988",small-cap,Public_sector,,?,37657.0,15.844714130914731,,-5146.203831410028,"MAN SE and UzAvtosanoat have a joint venture called MAN Auto-Uzbekistan, UzAvtosanoat owns 51% and MAN SE owns 49%.Toyota holds a 4. production of 10.",Light Vehicles,Truck
PROJ0x3e30,AGT,"December,2004",?,?,Canada,?,1075.0,18.657519347391567,3731.503869478313,981.35,"Chery and Israel Corporation has a joint venture called Qoros, both companies hold a 50-50% stake.Changan Automobile and Ford have a 50-50% joint venture called Changan Ford.",Light Vehicles,Car
PROJ0x632,,,?,,,Mike Sessoms,,3.4512633691848067,517.6895053777208,1861.149857517245,Dongfeng Motor and PSA Group have a 50-50% joint venture called Dongfeng Peugeot-Citroen .  The second flight successfully launched the Buran orbiter.,Heavy Vehicles,JCP
PROJ0x7960,RUYT,"December,1986",large-cap,?,,?,,14.7004117781864,,54.2," In the automotive industry, safety means that users, operators or manufacturers do not face any risk or danger coming from the motor vehicle or its spare parts.Notable current relationships include:Daihatsu holds a 25% stake in Perodua.",Light Vehicles,Bike
PROJ0x1387,,"March,2010",small-cap,Public_sector,Turkmenistan,?,27799.0,-999.0,-12026.701611944267,359.8,Daimler holds an 89.Geely Automobile holds a 23% stake in The London Taxi Company.,Light Vehicles,Car
PROJ0x54a,DVI,"April,2004",large-cap,?,,Jason Sloan,73469.0,?,20215.604837195202,1007.4645445148179,"Renault holds a 25% stake in AvtoVAZRenault holds an 80. In 2006, Japan narrowly passed the U.61% and EBRD owns 16.",Heavy Vehicles,JCP
PROJ0x91a1,,"November,1976",?,?,,Tammy Russell,13539.0,?,,," In the case of debates about software patents outside the United States, the argument has been made that large American corporations and patent lawyers are likely to be the primary beneficiaries of allowing or continue to allow software patents. ISBN 9780735211759. (There is a push in some parts of the software industry to merge desktop applications with mobile apps, to some extent.",Light Vehicles,AI
PROJ0x6420,MHI,,small-cap,?,,?,8493.0,-999.0,472.99760561810564,-522.5676168201446,"Renault holds a 25% stake in AvtoVAZRenault holds an 80.5 t (195,200 lb) on a TLI making it one of the most capable vehicles ever designed. This procedure is called product recall.",Light Vehicles,Truck
PROJ0x1f5a,,,?,?,,?,,3.1754360963729846,,, With 19.Falcon Heavy is rated to launch 63.,Heavy Vehicles,Truck
PROJ0xea8,,,large-cap,Public_sector,,?,46525.0,-999.0,,2687.4198437333607,94% exercisable voting rights in PSA Groupe.S.,Light Vehicles,Truck
PROJ0x3f,,,small-cap,Private_sector,,Sharon Castillo,40540.0,3.901925059772597,,," They typically contain data extracted from various sources, including external sources such as the Internet, organized in such a way as to facilitate decision support systems (DSS).Data structures such as hash tables, arrays, and binary trees, and algorithms such as quicksort, can be useful for creating software.",Light Vehicles,AI
PROJ0x18d9,BGN,,large-cap,Private_sector,,Robbie Thorne,,21.07269914967855,6321.809744903564,457.45,Isuzu owns 10% of Industries Mécaniques Maghrébines.7% stake in MAN SE (55.PSA and CK Birla Group (AVTEC) have a 50-50% joint venture called PSA AVTEC Powertrain Pvt.,Light Vehicles,Bike
PROJ0x3ceb,,,?,?,,?,,17.404269259369954,,-706.0627482845188," This procedure is called product recall.8 t (141,000 lb) to low Earth orbit (LEO) in a fully expendable configuration and an estimated 57 t (126,000 lb) in a partially reusable configuration, in which only two of its three boosters are recovered.",Heavy Vehicles,JCP
PROJ0xa21,NIGW,,large-cap,Public_sector,,?,6929.0,34.43923166925201,8609.807917313003,4602.87869512394,Isuzu and Anadolu Group have a 50-50% joint venture called Anadolu Isuzu .Early car manufaturing involved manual assembly by a human worker.,Light Vehicles,Bike
PROJ0x76ef,,,?,Private_sector,,?,37609.0,6.328419250698472,,-2796.513059549969, automobile industry produced over 90% of them.Ford and Navistar International have a 50-50 joint venture called Blue Diamond Truck .,Light Vehicles,Bike
PROJ0x7724,,,?,?,,?,6401.0,19.94493848662808,,-5709.114871420606, had one car per 4.Isuzu owns 10% of Industries Mécaniques Maghrébines.,Heavy Vehicles,JCP
PROJ0x58dc,,,?,Private_sector,,?,,5.928854353004395,592.8854353004392,669.8,"05% stake in Mazda, while Mazda holds 0.Tata Motors holds a 100% stake in Jaguar Land Rover.",Light Vehicles,Car
PROJ0x7ff0,,"October,1976",large-cap,?,Kazakhstan,?,,-999.0,4234.695628138962,,"3 million units manufactured in 2012, China almost doubled the U. From 1970 (140 models) over 1998 (260 models) to 2012 (684 models), the number of automobile models in the U.SAIPA holds a 51% stake in Pars Khodro.",Heavy Vehicles,JCP
